country,Country Name,Country Code,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,...70
China,Cote d'Ivoire,CIV,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155710678.41921,1722065222.54821,1015050790.41156,1692905339.96574,2664128022.97647,1819629955.65215,4189664129.02339,1120544664.93026,707897344.175182,1715287927.95265,1150470393.15493,1077209216.00129,1006914481.60206,-98663780.321817,910074933.641272,571594163.037732,39662854.479859,-2737601348.32923,-5526680153.57348,0,0
China,Cameroon,CMR,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83441982.064092,-113269825.89107,-29898226.9625343,-278635573.065498,-291979449.766881,-184415237.087746,-135015968.719591,183061631.193441,52953396.9513335,-34391559.2479233,-387174189.623418,178010129.488646,160340655.970738,32358205.650433,133920860.568513,392796451.212978,152244693.052732,239569299.468758,432616810.541029,213784342.578024,102706262.893823,84013816.2756614,129641681.6232,166680893.243151,-101773122.288516,-113275626.005973,-309280386.332771,-147949693.028894,-111463381.452432,211905761.747833,340882795.552685,-721538049.562034,-923875560.310761,-764428832.098244,-704021151.242304,-774502185.590695,-817386648.821177,-1077752101.69413,-1053768053.17936,-828668887.093496,-722600965.382012,-1121429117.89738,-1354599058.98692,-1088012800.04402,-1578554437.52904,-1117636380.02892,-1941018172.74006,0,0
China,"Congo, Dem. Rep.",COD,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1113600000,-659800000,-334500000,-1127400000,-1745200000,-1838700000,-1593602281.098,-1977754098.94109,-1494674269.45556,-3152502304.65964,-2308129161.18307,-2224819933.85017,-1406377021.27447,-1692788394.90944,-1718517789.29973,-624339925.79474,160710271.919867,-2945395688.07329,-4030194363.49794,-1893913072.0914,0
China,"Congo, Rep.",COG,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-164303288.917736,-17388921.6249079,-4027838.84285271,-360168096.410826,-175063619.537075,-222942986.171849,339788843.207698,63802277.0161005,-393452720.850194,21887519.9324754,-147370362.575908,229774586.171165,206049413.960197,-74085388.721067,69137011.2262912,-170220232.08401,-582667982.694106,28159960.5861105,223546978.242445,363866959.720153,69566703.193832,314981956.918933,1438258979.10872,666192704.44184506,839522698.653698,1126578547.36831,1647520085.40818,2244061135.52012,1904003082.16042,-694785985.948925,2299450459.02995,-641012578.611289,1708164513.07022,3542209799.4522,3312047804.79191,2310516033.80327,370868418.391364,-4427610294.13358,-2691494915.77189,0,0,2910197899.75358,1391319444.39899,3264867177.80206,0,0,0,0
China,Colombia,COL,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,-95000000.000484,-81000000.000275,-156000000.000572,-312724139.996097,-28342990,121474590.003674,-217224400.000452,102178950,468332519.999669,647016799.997133,525955999.999809,627264000,-125595840.00049,-1719060600,-2254764420.00083,-1952000000,-125000000,-595000000,1346000000,1325000000,565000000,1200000000,1821000000,2740000000,1188700000,-1458000000,-3277472545.01562,-3718523193.47664,-3284689500.90324,-4138083502.73631,-3911324471.8698,571576111.758649,1328666913.85215,-970538371.249469,-1313628527.62109,-1032731230.721,-483133685.817825,-690614447.091225,-1951544471.10276,-3441472017.01128,-2302397544.39763,-805727726.48975,-2246150213.7866,527573370.1402,-1464992369.15213,-3250497857.58699,-12332276476.0953,-19004381508.9598,-13451129309.4103,-8761508927.41588,-10556191985.8922,-14148162444.3344,-13104751154.4776,-20000679159.3241,-16093825874.8579,-7785710968.55083,-9472573283.8306,0
China,Comoros,COM,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20863530.0505058,-32672239.996395,-28377667.6298346,-28543851.0482829,-60608354.3079585,-44206110.768717,-43684291.9499874,-59913351.1051348,-48256530.9739674,-39663880.9774123,-54355634.8880749,-50259386.4426194,-63221232.2281689,-46765050.0863163,-50912728.2145999,-57525289.0574482,0,0,0,0,0,0,0,-41278564.5408522,-62674536.3368591,-81311180.69812,-95627902.3960404,-120023783.344643,-181929578.438453,-176595973.001474,-184071755.578527,-207608723.958395,-232098068.885715,0,-210143739.659477,-170288038.950902,-159896893.292169,-177103897.174893,-206259705.539406,-211183752.433797,-274670347.811316,-287634089.124128,-314236050.866876,-355581804.765654,0,0
China,Cabo Verde,CPV,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46536366.0829109,-55612909.5879837,-64408409.6937036,-68241585.2362666,-79421428.7686417,-77900846.295827,-80007439.8716624,-62258832.5392584,-64398042.8893374,-66453372.4846347,-66317321.9563242,-78070975.1274846,-88449596.4143772,-92109341.5328378,-101217878.39888,-143144015.456788,-132201290.97439,-168612522.769134,-210650459.750173,-176152459.656849,-152460916.538475,-190267155.927265,-225514827.123698,-185971949.690271,-183700150.407371,-225337898.499604,-294289161.487196,-346009421.351242,-288058799.883277,-331430079.269323,-467154712.441621,-472199598.608701,-510976329.132783,-483882198.337561,-591799700.548746,-426947602.747579,-317313920.34435,-341047694.012877,-245640996.003994,-285060858.95884,-384091287.115746,-366361653.965044,-281307277.947429,-584396205.207971,-652112060.942094,-457870066.687996,-458836239.690879,-313317068.179675,0
China,Costa Rica,CRI,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-166400000,-272300000,-427100000,-466300000,-134200000,66000000,-20000000,15800000,-68900000,39000000,-192500000,-91300000,-236700000,-383200000,-42900000,-341100000,-537900000,-270900000,-266542000,-228910000,-357416000,-165450000,1051211410.40579,-45669711.165888,78881229.510418,-267865429.090368,-283537864.928698,-77105144.675418,-360655999.12738,-611014762.399059,-1271487792.72421,-2407550798.86128,95700175.166145,-415750007.241521,-1194544783.87744,-1363669066.71151,-995209335.8409,-789427970.823826,1558623.964266,683777504.543906,393328336.587061,919006891.77924,2482334381.55331,2456419583.72748,1670105882.35388,2297074272.44343,5270418624.655,6310784269.84959,0
China,Caribbean small states,CSS,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Cuba,CUB,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Curacao,CUW,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-820709497.206704,-784460335.195531,-629603351.955307,-417692737.430168,-475363128.49162,-525916201.117318,-666661827.608939,-810450712.134078,-556204745.77095,-694482615.592179,-546455887.877095,-844747427.217877,-657754762.162011,0,0
China,Cayman Islands,CYM,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694398758.33589,1581276302.5228,1441225889.46953,1462423660.19491,920948227.081575,734757817.489476,928369252.358063,1156671623.43775,0,0
China,Cyprus,CYP,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79416180.5780396,-183523744.325985,-255413081.846285,-310627467.982061,-337344373.327293,-238236051.471281,-253478281.710675,-258430428.202683,-250685833.913028,-210267754.44527,-61566005.6577037,-52172476.1088338,-158369982.137837,-310538338.89956,-223105175.061338,-473700472.731539,-677791035.93364,63328654.6078635,49167904.3298228,-20556112.846429,-280713793.630328,-167835079.899228,-328585542.07522,78092228.948366,-122909510.72455,148135202.964247,-94931199.033443,-47748320.970464,-457770881.206205,-451175390.095703,-720537522.136134,-1434698978.78027,-3572063944.85506,-1370399090.75795,-2138373933.26342,-1013028138.69684,-469894693.354322,391693145.111428,236255474.23656,552355158.817322,423067241.26405,-59063323.541025,392658469.836377,257607558.84802,-338519558.07114,1389131949.80382,1076505753.7147,365890739.54293,1317833476.30598,0
China,Czechia,CZE,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495633190.350032,-925738683.973259,-1841750039.90937,-3789213044.96522,-3195715989.12638,-731364635.750389,-703620723.154516,-1691999204.904,-1553701214.44501,-1596691455.74105,-2049320859.65495,528273873.404079,2898065160.6166,3790265561.32894,4052160271.13885,5219998906.55756,7700186522.30561,6192291073.38082,8894622490.64581,10309254507.9341,12123723407.1038,13436484695.2163,11152289235.3342,14970590108.5915,16696692080.8777,15459075074.1354,15661853403.4847,16922789209.9036,10760274185.8701,3377084364.71671,17012875794.2742,22518192686.432,0
China,Germany,DEU,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,3129299820.17464,4172810494.7489,9331485330.3669,15082233732.9296,9359034255.29827,11062760596.3335,13174230767.3247,17352509883.5215,5748981127.87806,-4881469153.69685,5179368707.52928,15445842102.251,11341396741.2059,14987906583.3004,22907977431.986,46143914622.1262,55189849333.2105,60093039856.0267,59544876562.6478,45835582096.6926,-8618524297.54355,-10419668458.7466,606625477.0981,2705397325.1996,9748115039.731,16944869691.1299,22955765079.6326,26638796381.3972,12325288588.8645,4104845646.7311,30938098139.694,85409917265.0463,92318194626.05,141659579646.248,143997634083.368,158280176925.073,223249988267.441,222424166595.653,168088620679.111,178340566180.23,186109725052.129,217953582338.746,220200384547.59,259384172818.113,253864583308.219,257052182218.316,265989346757.769,242877564842.629,222712633094.613,211436040446.136,227415846453.101,108359910395.103,176807952653.581,175418088256.785,0
China,Djibouti,DJI,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-105519325.234497,-124875507.115085,-94254477.5237592,-69333393.352502,-60088565.7856978,-58625598.550537,-57837846.9623736,-66891363.4291953,-59182651.4593099,-84480731.0334738,-48519871.0338114,-30609775.9972091,-52239183.8893547,-87862436.0655184,-73238390.5109694,-118359676.121561,-274435772.924978,-337939804.52507,-178892758.874866,-72158045.4757739,-254719476.032658,-267002774.01095,-713348705.461296,444525061.908669,544986898.578778,-144419978.820093,-159431265.153819,374115601.227334,386005311.696423,270104485.554297,-323102109.486216,577744640.879616,607408270.386853,484898405.992768,0
China,Dominica,DMA,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5499736.26485802,-7200000,-10300000,-21000000,-39000000,-28700000,-18400000,-13700000,-22800000,-25200000,-7155555.55555555,-11207407.4074074,-20959259.2592593,-49007407.4074074,-44499999.9999999,-33855555.5555556,-27329629.6296296,-20522222.2222222,-22203703.7037037,-34807407.4074074,-42525925.9259259,-35696296.2962963,-20577777.7777778,-23788888.8888889,-47593973.0606244,-37695068.7032585,-21441284.0944218,-12495848.3194867,-26382710.8722601,-57797069.4964171,-38756989.9430189,-80378177.2375448,-122313009.632419,-105909580.703771,-93467008.1005515,-80419432.9222692,-98223564.3825134,-95614018.2732324,-66102855.9565207,-66194194.7127119,-68034258.7085718,-115047725.609502,-280820613.878302,-231777177.407407,-201406422.592593,-199472922.962963,-180340134.074074,-228346416.296296,-174779840.37037,0
China,Denmark,DNK,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-240130247.059136,-1771039460.33194,-1559010104.54574,-1166519466.23918,-2018692313.16829,-734270148.675322,262063933.842199,78092703.9548,881699066.927045,552821842.623671,-71194452.663442,-743292495.608312,1341713162.57412,3078062108.64257,3356304753.70471,7486783173.7079,8591998596.69512,10404886684.9608,9815989882.35233,9035441696.77825,7794535103.80856,9263490304.50529,5685483097.60229,3318961697.94207,8238249083.8698,9299701472.77133,10431353547.0124,10023718626.993,13115565022.094101,12429897919.8375,14563595605.5605,11599960268.8373,9400458991.67581,12524865839.4842,14981861358.3544,21864529645.0916,21187880089.9659,18900122461.3089,21479964404.7038,22723676469.1254,19627489413.426,18830573676.9587,21511744736.7158,18190345911.6278,20729495551.1775,19989613947.3259,25059464447.7913,38306598514.2022,36773554593.4777,43868444203.5568,0
China,Dominican Republic,DOM,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,-66200000,-69700000,-107200000,-118000000,-30700000,-50300000,-186200000,1000000,-145800000,-169800000,-326000000,-349400000,-647400000,-305800000,-392800000,-335800000,-187000000,-237600000,-219800000,-388600000,-101900000,-463000000,-401500000,-351100000,-818300000,-729900000,-583900000,-406000000,-655600000,-719700000,-1434800000,-1302100000,-1887500000,-1676600000,-1915400000,93400000,338600000,-1267900000,-2578510000,-3384300000,-6283600000,-3821000000,-5526900000,-6016300000,-5536300000,-3743200000,-3290300000,-3096900000,-2619400000,-2049900000,-4062700000,-4016800000,-5412500000,-8089100000,-11668900000,-8659700000,-7581300000,0
China,Algeria,DZA,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1435820349.97679,-2589071838.06679,-246803577.980623,1816831490.13455,1781126363.37677,1477290255.70084,1468635148.98694,1572829658.7464,2180476550.37989,-1300848163.49388,1522761521.66181,68472692.639326,424784809.211557,3355174104.4059,4698239987.00797,0,0,0,0,0,0,0,0,0,0,0,0,0,24200999999.9989,31947000000.0015,30125606755.2431,32476308401.8163,-909806577.24988,9943077524.8936,17000013500.8074,12805677994.9307,2923291764.88608,-7677836862.53171,-25384908362.1845,-27449490180.5443,-22402635934.4411,-15701394555.1328,-15707643325.1665,-17445134687.8103,-2441125782.8098,22630482847.023,8327725513.58381,-1413907949.57206,0
China,East Asia & Pacific (excluding high income),EAP,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Early-demographic dividend,EAR,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,East Asia & Pacific,EAS,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Europe & Central Asia (excluding high income),ECA,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Europe & Central Asia,ECS,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Ecuador,ECU,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102500000,-183300000,-475400000,-255500000,-58700000,-261700000,-202000000,751000000,810000000,1055000000,415000000,-260000000,456000000,552000000,743000000,299000000,702000000,-240150000,-282690000,-511730000,493900000,-52070000,-1694900000,1136430000,979312539.140001,-928173118.1172,-1617937928.18765,-663826215.734583,-669610264.431713,-371492821.663804,463666781.816421,451552040.976116,-22738574.844665,-1138206484.2441,-3026431427.88118,-1865315381.93032,-1344390024.3915,-1948121490.64921,-1234170107.13079,-2455040236.51185,442109248.232445,-663906292.316703,-1188301780.91643,-224252087.492411,2340037187.20662,915945850.996271,56544613.140314,400308786.62895,4499417656.66717,0
China,"Egypt, Arab Rep.",EGY,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1911552374.52,-2718851031.08535,-3563142862.23305,-2910857147.0155,-3869428576.95633,-3642000005.20287,-4192285720.27469,-6322571432.33483,-5381285714.28571,-4191999999.99999,-4094714285.71428,-5282857142.85709,-4801818181.81817,-4195500000,-2248000000,-2382000000,-3850000000,-3528000000,-3880000000,-4203000000,-6021400000,-8565000000,-6886100000,-6031000000,-4928900000,-3070500000,397900000,-399100000,-3610500000,-3872600000,-9298700000,-12461900000,-9233000000,-11031000000,-14328100000,-20199500000,-20530600000,-26829700000,-30369400000,-34677100000,-27349400000,-24708593000,-25428193000,-32380693000,-35699565000,-20848306000,-14047300000,-36004100000,0
China,Euro area,EMU,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60002433630.5222,7216606539.3707,57838226680.0946,132119725760.678,138124835877.5,159718826097.642,106399015771.786,75348809179.0389,133661208992.71,27292202767.1877,121378590108.652,99337189995.814,112558825172.449,259558017896.615,340400130681.922,425752803060.681,462773150787.796,478906299233.258,525227577931.849,495417839697.647,413588217605.947,392547516574.415,479852805157.241,130078414465.116,415187177446.385,573106278422.739,0
China,Eritrea,ERI,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-261469468.870773,-200123556.036743,-328410448.673378,-363260042.003952,-403265102.431968,-406580686.37395,-585472074.313481,-546526908.455518,-402025655.068729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Spain,ESP,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4490645954.62417,-4985991660.25523,-2878926354.02756,947431718.525009,317356389.363345,-5864272516.22569,-4496190326.26647,-3665235293.61116,-1577197352.67821,3179640063.87614,3412308494.07611,4655266431.51143,-291431443.7795,-4978925185.51358,-12771848313.7526,-17275201785.2476,-18426164798.9376,-17812850098.6919,-3454379110.95403,102136496.90562,-1090056713.7881,2884818093.28934,3828678156.63871,-1809459296.24757,-12145945295.458,-17647904513.2091,-14264830251.4435,-13965485132.9806,-20112962479.114,-39895434084.3072,-55618655786.2008,-72048676706.0731,-85667568352.245,-77685476626.7053,-13068614149.0513,-15210974656.7099,4404336584.53709,26847681559.5312,52139543021.8624,41989882719.6357,36343075303.3604,49525604695.837,48378026206.7495,39103466965.6774,41814797115.2323,19649900025.8494,14534303917.5323,12149032171.8074,63702074653.2855,74530227666.9209,0
China,Estonia,EST,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47663786.2781215,-69651739.8148342,-251338707.79534,-286902959.1932,-500553151.05008,-532703884.949501,-545748692.080777,-305426438.129406,-181799741.351092,-129877512.464851,-518537516.905182,-836603350.000957,-949700084.039493,-704594343.022983,-1728295835.70902,-1964475152.05379,-960636223.447727,989300275.811456,1245764979.1407,1350581522.01102,385668930.319678,587031990.853499,869128638.279324,830131194.372668,791515521.748717,925082311.247716,730118035.757671,1176418475.06335,-416310163.40625,-529296352.622591,-476277970.696319,350690236.524602,134741115.52874,0
China,Ethiopia,ETH,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-139227053.207356,-201932367.24731,-181449275.449975,-313140096.769633,-329855072.623118,-349661835.917711,-423236715.180308,-447681159.509526,-489613526.570048,-483236714.975845,-588260869.565217,-614396135.265701,-408260869.565217,-674299516.908213,-319275362.318841,-923521062.801932,-528920000,-569489613.667524,-678068226.753693,-557902907.360203,-416859713.624458,-863459802.11281,-912500603.004009,-628714042.589757,-1171640698.83904,-969768539.527303,-1345579460.09095,-2043010904.09603,-2965204869.90006,-3077631352.34684,-4254883059.53455,-6102643089.70036,-5612921591.28204,-5270419046.40243,-5923027740.74004,-8135008994.69496,-8134766074.83561,-11818125908.6127,-13853596898.1746,-14091223544.3954,-12672570623.198,-12304551192.7013,-11639029638.8924,-9455071323.93282,-11363400666.232,-13216642105.2216,-12086017008.9182,0,0
China,European Union,EUU,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Fragile and conflict affected situations,FCS,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Finland,FIN,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1736165619.94702,-638897356.29418,506467704.015518,1324236403.37151,584485986.233526,-505003967.962733,665619171.794317,401022677.936607,164003189.455494,1245209510.38128,379048210.110759,976683996.210305,324345689.369862,-473916346.702975,-2370745702.51608,-2275912527.64529,-1145210129.37269,1088481865.41415,4224687220.80975,5877879139.73526,10267857857.3228,9626845550.5749,9948921881.08699,11421491117.1127,11074053262.7108,12972883672.4604,13763770099.4632,13426695709.6185,12281727582.4146,13386670377.7013,9696388683.17434,9064644965.01792,12350966281.6864,10382835457.0152,5354045954.93265,3384996534.34346,-2134164029.81601,-4055943974.95969,-2663826149.84197,-2806235858.40577,-933949094.19716,-2501201519.53423,1014994073.29316,-2291417637.93039,1792953973.24134,828465000.5328,108592733.40555,-5730842915.76031,55554193.51451,1245832772.34858,0
